"titre";"créateur";"contributeur";"sujet";"description";"editeur";"Date ";"Type ";"format";"identifiant";"Source";"langue";"Relation";"couverture";"droits";"Nom du fichier";"url"
"Ophioglossum lusitanicum (Ophioglossaceae)";0;;;;"Herbiers universitaires de Clermont-Ferrand";0;"still image";"image/jpeg";"Ophioglossaceae_Ophioglossum_lusitanicum_CLF120061";"Bibliothèque Université Clermont auvergne";"fre";;0;"Domaine public";"Ophioglossaceae_Ophioglossum_lusitanicum_CLF120061.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Ophioglossaceae_Ophioglossum_lusitanicum_CLF120061.jpg"
"Polypodium cambricum (Polypodiaceae)";"Felzines";;;;"Herbiers universitaires de Clermont-Ferrand";1997;"still image";"image/jpeg";"Polypodiaceae_Polypodium_cambricum_CLF120056";"Bibliothèque Université Clermont auvergne";"fre";;"Martel, Gluges, barre de Copeyre";"Domaine public";"Polypodiaceae_Polypodium_cambricum_CLF120056.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Polypodiaceae_Polypodium_cambricum_CLF120056.jpg"
"Polypodium decumanum (Polypodiaceae)";0;;;;"Herbiers universitaires de Clermont-Ferrand";0;"still image";"image/jpeg";"Polypodiaceae_Polypodium_decumanum_CLF120053";"Bibliothèque Université Clermont auvergne";"fre";;0;"Domaine public";"Polypodiaceae_Polypodium_decumanum_CLF120053.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Polypodiaceae_Polypodium_decumanum_CLF120053.jpg"
"Polypodium vulgare (Polypodiaceae)";0;;;;"Herbiers universitaires de Clermont-Ferrand";0;"still image";"image/jpeg";"Polypodiaceae_Polypodium_vulgare_CLF120057";"Bibliothèque Université Clermont auvergne";"fre";;0;"Domaine public";"Polypodiaceae_Polypodium_vulgare_CLF120057.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Polypodiaceae_Polypodium_vulgare_CLF120057.jpg"
"Polypodium interjection (Polypodiaceae)";0;;;;"Herbiers universitaires de Clermont-Ferrand";0;"still image";"image/jpeg";"Polypodiaceae_Polypodium_interjection_CLF120059";"Bibliothèque Université Clermont auvergne";"fre";;0;"Domaine public";"Polypodiaceae_Polypodium_interjection_CLF120059.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Polypodiaceae_Polypodium_interjection_CLF120059.jpg"
"Polystichum aculeatum (Dryopteridaceae)";"Felzines";;;;"Herbiers universitaires de Clermont-Ferrand";0;"still image";"image/jpeg";"Dryopteridaceae_Polystichum_aculeatum_CLF120071";"Bibliothèque Université Clermont auvergne";"fre";;"Saint-Amand-en -Puisaye, gâtine";"Domaine public";"Dryopteridaceae_Polystichum_aculeatum_CLF120071.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Dryopteridaceae_Polystichum_aculeatum_CLF120071.jpg"
"Polystichum aculeatum (Dryopteridaceae)";0;;;;"Herbiers universitaires de Clermont-Ferrand";0;"still image";"image/jpeg";"Dryopteridaceae_Polystichum_aculeatum_CLF120077";"Bibliothèque Université Clermont auvergne";"fre";;0;"Domaine public";"Dryopteridaceae_Polystichum_aculeatum_CLF120077.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Dryopteridaceae_Polystichum_aculeatum_CLF120077.jpg"
"Polystichum lonchitis (Dryopteridaceae)";"Felzines";;;;"Herbiers universitaires de Clermont-Ferrand";1998;"still image";"image/jpeg";"Dryopteridaceae_Polystichum_lonchitis_CLF120063";"Bibliothèque Université Clermont auvergne";"fre";;"Champallement";"Domaine public";"Dryopteridaceae_Polystichum_lonchitis_CLF120063.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Dryopteridaceae_Polystichum_lonchitis_CLF120063.jpg"
"Polystichum setiferum (Dryopteridaceae)";"Felzines";;;;"Herbiers universitaires de Clermont-Ferrand";1998;"still image";"image/jpeg";"Dryopteridaceae_Polystichum_setiferum_CLF120069";"Bibliothèque Université Clermont auvergne";"fre";;"Champallement";"Domaine public";"Dryopteridaceae_Polystichum_setiferum_CLF120069.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Dryopteridaceae_Polystichum_setiferum_CLF120069.jpg"
"Polystichum setiferum (Dryopteridaceae)";"Felzines";;;;"Herbiers universitaires de Clermont-Ferrand";1991;"still image";"image/jpeg";"Dryopteridaceae_Polystichum_setiferum_CLF120090";"Bibliothèque Université Clermont auvergne";"fre";;"Urzy, Contres";"Domaine public";"Dryopteridaceae_Polystichum_setiferum_CLF120090.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Dryopteridaceae_Polystichum_setiferum_CLF120090.jpg"
"Polystichum thelypteris (Dryopteridaceae)";0;;;;"Herbiers universitaires de Clermont-Ferrand";0;"still image";"image/jpeg";"Dryopteridaceae_Polystichum_thelypteris_CLF120100";"Bibliothèque Université Clermont auvergne";"fre";;0;"Domaine public";"Dryopteridaceae_Polystichum_thelypteris_CLF120100.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Dryopteridaceae_Polystichum_thelypteris_CLF120100.jpg"
"Pteris cretica (Pteridaceae)";0;;;;"Herbiers universitaires de Clermont-Ferrand";0;"still image";"image/jpeg";"Pteridaceae_Pteris_cretica_CLF120050";"Bibliothèque Université Clermont auvergne";"fre";;0;"Domaine public";"Pteridaceae_Pteris_cretica_CLF120050.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Pteridaceae_Pteris_cretica_CLF120050.jpg"
"Pilulana globulifera (Marsileaceae)";0;;;;"Herbiers universitaires de Clermont-Ferrand";0;"still image";"image/jpeg";"Marsileaceae_Pilulana_globulifera_CLF120065";"Bibliothèque Université Clermont auvergne";"fre";;0;"Domaine public";"Marsileaceae_Pilulana_globulifera_CLF120065.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Marsileaceae_Pilulana_globulifera_CLF120065.jpg"
"Pilulana globulifera (Marsileaceae)";0;;;;"Herbiers universitaires de Clermont-Ferrand";0;"still image";"image/jpeg";"Marsileaceae_Pilulana_globulifera_CLF120066";"Bibliothèque Université Clermont auvergne";"fre";;0;"Domaine public";"Marsileaceae_Pilulana_globulifera_CLF120066.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Marsileaceae_Pilulana_globulifera_CLF120066.jpg"
"Salvinia natans (Salviniaceae)";0;;;;"Herbiers universitaires de Clermont-Ferrand";0;"still image";"image/jpeg";"Salviniaceae_Salvinia_natans_CLF120068";"Bibliothèque Université Clermont auvergne";"fre";;0;"Domaine public";"Salviniaceae_Salvinia_natans_CLF120068.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Salviniaceae_Salvinia_natans_CLF120068.jpg"
"Scolopendrium vulgare (Aspleniaceae)";"Jean-Baptiste";;;;"Herbiers universitaires de Clermont-Ferrand";1930;"still image";"image/jpeg";"Aspleniaceae_Scolopendrium_vulgare_CLF120106";"Bibliothèque Université Clermont auvergne";"fre";;"Ternant, puits";"Domaine public";"Aspleniaceae_Scolopendrium_vulgare_CLF120106.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Aspleniaceae_Scolopendrium_vulgare_CLF120106.jpg"
"Selaginella spinosa (Selaginellaceae)";"Boivin";;;;"Herbiers universitaires de Clermont-Ferrand";1947;"still image";"image/jpeg";"Selaginellaceae_Selaginella_spinosa_CLF120008";"Bibliothèque Université Clermont auvergne";"fre";;"Peisey";"Domaine public";"Selaginellaceae_Selaginella_spinosa_CLF120008.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Selaginellaceae_Selaginella_spinosa_CLF120008.jpg"
"Selaginella denticulata (Selaginellaceae)";0;;;;"Herbiers universitaires de Clermont-Ferrand";0;"still image";"image/jpeg";"Selaginellaceae_Selaginella_denticulata_CLF120009";"Bibliothèque Université Clermont auvergne";"fre";;0;"Domaine public";"Selaginellaceae_Selaginella_denticulata_CLF120009.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Selaginellaceae_Selaginella_denticulata_CLF120009.jpg"
"Selaginella denticulata (Selaginellaceae)";0;;;;"Herbiers universitaires de Clermont-Ferrand";0;"still image";"image/jpeg";"Selaginellaceae_Selaginella_denticulata_CLF120095";"Bibliothèque Université Clermont auvergne";"fre";;0;"Domaine public";"Selaginellaceae_Selaginella_denticulata_CLF120095.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Selaginellaceae_Selaginella_denticulata_CLF120095.jpg"
"Pteridium aquilinum (Pteridaceae)";0;;;;"Herbiers universitaires de Clermont-Ferrand";0;"still image";"image/jpeg";"Pteridaceae_Pteridium_aquilinum_CLF120049";"Bibliothèque Université Clermont auvergne";"fre";;0;"Domaine public";"Pteridaceae_Pteridium_aquilinum_CLF120049.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Pteridaceae_Pteridium_aquilinum_CLF120049.jpg"
"Thelypteris polypodioides (Thelyperidaceae)";0;;;;"Herbiers universitaires de Clermont-Ferrand";0;"still image";"image/jpeg";"Thelyperidaceae_Thelypteris_polypodioides_CLF120099";"Bibliothèque Université Clermont auvergne";"fre";;0;"Domaine public";"Thelyperidaceae_Thelypteris_polypodioides_CLF120099.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Thelyperidaceae_Thelypteris_polypodioides_CLF120099.jpg"
"Thelypteris palustris (Thelyperidaceae)";0;;;;"Herbiers universitaires de Clermont-Ferrand";0;"still image";"image/jpeg";"Thelyperidaceae_Thelypteris_palustris_CLF120101";"Bibliothèque Université Clermont auvergne";"fre";;0;"Domaine public";"Thelyperidaceae_Thelypteris_palustris_CLF120101.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Thelyperidaceae_Thelypteris_palustris_CLF120101.jpg"
"Carex alba (Cyperaceae)";"Felzines";;;;"Herbiers universitaires de Clermont-Ferrand";1980;"still image";"image/jpeg";"Cyperaceae_Carex_alba_CLF120225";"Bibliothèque Université Clermont auvergne";"fre";;"Val Suzon";"Domaine public";"Cyperaceae_Carex_alba_CLF120225.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Cyperaceae_Carex_alba_CLF120225.jpg"
"Carex acuta (Cyperaceae)";0;;;;"Herbiers universitaires de Clermont-Ferrand";0;"still image";"image/jpeg";"Cyperaceae_Carex_acuta_CLF120282";"Bibliothèque Université Clermont auvergne";"fre";;0;"Domaine public";"Cyperaceae_Carex_acuta_CLF120282.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Cyperaceae_Carex_acuta_CLF120282.jpg"
"Carex acuta (Cyperaceae)";0;;;;"Herbiers universitaires de Clermont-Ferrand";0;"still image";"image/jpeg";"Cyperaceae_Carex_acuta_CLF120281";"Bibliothèque Université Clermont auvergne";"fre";;0;"Domaine public";"Cyperaceae_Carex_acuta_CLF120281.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Cyperaceae_Carex_acuta_CLF120281.jpg"
"Carex acuta (Cyperaceae)";0;;;;"Herbiers universitaires de Clermont-Ferrand";0;"still image";"image/jpeg";"Cyperaceae_Carex_acuta_CLF120280";"Bibliothèque Université Clermont auvergne";"fre";;0;"Domaine public";"Cyperaceae_Carex_acuta_CLF120280.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Cyperaceae_Carex_acuta_CLF120280.jpg"
"Carex acutiformus (Cyperaceae)";0;;;;"Herbiers universitaires de Clermont-Ferrand";0;"still image";"image/jpeg";"Cyperaceae_Carex_acutiformus_CLF120273";"Bibliothèque Université Clermont auvergne";"fre";;0;"Domaine public";"Cyperaceae_Carex_acutiformus_CLF120273.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Cyperaceae_Carex_acutiformus_CLF120273.jpg"
"Carex acutiformus (Cyperaceae)";0;;;;"Herbiers universitaires de Clermont-Ferrand";0;"still image";"image/jpeg";"Cyperaceae_Carex_acutiformus_CLF120272";"Bibliothèque Université Clermont auvergne";"fre";;0;"Domaine public";"Cyperaceae_Carex_acutiformus_CLF120272.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Cyperaceae_Carex_acutiformus_CLF120272.jpg"
"Carex atrata (Cyperaceae)";0;;;;"Herbiers universitaires de Clermont-Ferrand";0;"still image";"image/jpeg";"Cyperaceae_Carex_atrata_CLF120181";"Bibliothèque Université Clermont auvergne";"fre";;0;"Domaine public";"Cyperaceae_Carex_atrata_CLF120181.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Cyperaceae_Carex_atrata_CLF120181.jpg"
"Carex arenaria (Cyperaceae)";0;;;;"Herbiers universitaires de Clermont-Ferrand";0;"still image";"image/jpeg";"Cyperaceae_Carex_arenaria_CLF120214";"Bibliothèque Université Clermont auvergne";"fre";;0;"Domaine public";"Cyperaceae_Carex_arenaria_CLF120214.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Cyperaceae_Carex_arenaria_CLF120214.jpg"
"Carex brizoides (Cyperaceae)";"Felzines";;;;"Herbiers universitaires de Clermont-Ferrand";1992;"still image";"image/jpeg";"Cyperaceae_Carex_brizoides_CLF120206";"Bibliothèque Université Clermont auvergne";"fre";;"Dornes";"Domaine public";"Cyperaceae_Carex_brizoides_CLF120206.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Cyperaceae_Carex_brizoides_CLF120206.jpg"
"Carex buxbaumii (Cyperaceae)";"Rotereau";;;;"Herbiers universitaires de Clermont-Ferrand";1939;"still image";"image/jpeg";"Cyperaceae_Carex_buxbaumii_CLF120237";"Bibliothèque Université Clermont auvergne";"fre";;"Theillay";"Domaine public";"Cyperaceae_Carex_buxbaumii_CLF120237.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Cyperaceae_Carex_buxbaumii_CLF120237.jpg"
"Carex cyperoides (Cyperaceae)";0;;;;"Herbiers universitaires de Clermont-Ferrand";0;"still image";"image/jpeg";"Cyperaceae_Carex_cyperoides_CLF120198";"Bibliothèque Université Clermont auvergne";"fre";;0;"Domaine public";"Cyperaceae_Carex_cyperoides_CLF120198.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Cyperaceae_Carex_cyperoides_CLF120198.jpg"
"Carex cuprina (Cyperaceae)";0;;;;"Herbiers universitaires de Clermont-Ferrand";0;"still image";"image/jpeg";"Cyperaceae_Carex_cuprina_CLF120213";"Bibliothèque Université Clermont auvergne";"fre";;0;"Domaine public";"Cyperaceae_Carex_cuprina_CLF120213.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Cyperaceae_Carex_cuprina_CLF120213.jpg"
"Carex curta (Cyperaceae)";0;;;;"Herbiers universitaires de Clermont-Ferrand";0;"still image";"image/jpeg";"Cyperaceae_Carex_curta_CLF120182";"Bibliothèque Université Clermont auvergne";"fre";;0;"Domaine public";"Cyperaceae_Carex_curta_CLF120182.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Cyperaceae_Carex_curta_CLF120182.jpg"
"Carex curta (Cyperaceae)";0;;;;"Herbiers universitaires de Clermont-Ferrand";0;"still image";"image/jpeg";"Cyperaceae_Carex_curta_CLF120183";"Bibliothèque Université Clermont auvergne";"fre";;0;"Domaine public";"Cyperaceae_Carex_curta_CLF120183.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Cyperaceae_Carex_curta_CLF120183.jpg"
"Carex curta (Cyperaceae)";0;;;;"Herbiers universitaires de Clermont-Ferrand";0;"still image";"image/jpeg";"Cyperaceae_Carex_curta_CLF120184";"Bibliothèque Université Clermont auvergne";"fre";;0;"Domaine public";"Cyperaceae_Carex_curta_CLF120184.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Cyperaceae_Carex_curta_CLF120184.jpg"
"Carex curta (Cyperaceae)";0;;;;"Herbiers universitaires de Clermont-Ferrand";0;"still image";"image/jpeg";"Cyperaceae_Carex_curta_CLF120185";"Bibliothèque Université Clermont auvergne";"fre";;0;"Domaine public";"Cyperaceae_Carex_curta_CLF120185.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Cyperaceae_Carex_curta_CLF120185.jpg"
"Carex davalliana (Cyperaceae)";0;;;;"Herbiers universitaires de Clermont-Ferrand";0;"still image";"image/jpeg";"Cyperaceae_Carex_davalliana_CLF120196";"Bibliothèque Université Clermont auvergne";"fre";;0;"Domaine public";"Cyperaceae_Carex_davalliana_CLF120196.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Cyperaceae_Carex_davalliana_CLF120196.jpg"
"Carex davalliana (Cyperaceae)";0;;;;"Herbiers universitaires de Clermont-Ferrand";0;"still image";"image/jpeg";"Cyperaceae_Carex_davalliana_CLF120197";"Bibliothèque Université Clermont auvergne";"fre";;0;"Domaine public";"Cyperaceae_Carex_davalliana_CLF120197.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Cyperaceae_Carex_davalliana_CLF120197.jpg"
"Carex demissa (Cyperaceae)";"Felzines";;;;"Herbiers universitaires de Clermont-Ferrand";1982;"still image";"image/jpeg";"Cyperaceae_Carex_demissa_CLF120250";"Bibliothèque Université Clermont auvergne";"fre";;"Lech";"Domaine public";"Cyperaceae_Carex_demissa_CLF120250.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Cyperaceae_Carex_demissa_CLF120250.jpg"
"Carex depauperata (Cyperaceae)";"Corillion";;;;"Herbiers universitaires de Clermont-Ferrand";1941;"still image";"image/jpeg";"Cyperaceae_Carex_depauperata_CLF120264";"Bibliothèque Université Clermont auvergne";"fre";;"Chaillaud";"Domaine public";"Cyperaceae_Carex_depauperata_CLF120264.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Cyperaceae_Carex_depauperata_CLF120264.jpg"
"Carex digitata (Cyperaceae)";"Felzines";;;;"Herbiers universitaires de Clermont-Ferrand";1986;"still image";"image/jpeg";"Cyperaceae_Carex_digitata_CLF120224";"Bibliothèque Université Clermont auvergne";"fre";;"Surgy, Trion";"Domaine public";"Cyperaceae_Carex_digitata_CLF120224.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Cyperaceae_Carex_digitata_CLF120224.jpg"
"Carex diandra (Cyperaceae)";0;;;;"Herbiers universitaires de Clermont-Ferrand";0;"still image";"image/jpeg";"Cyperaceae_Carex_diandra_CLF120195";"Bibliothèque Université Clermont auvergne";"fre";;0;"Domaine public";"Cyperaceae_Carex_diandra_CLF120195.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Cyperaceae_Carex_diandra_CLF120195.jpg"
"Carex digitata (Cyperaceae)";"Sellier";;;;"Herbiers universitaires de Clermont-Ferrand";1895;"still image";"image/jpeg";"Cyperaceae_Carex_digitata_CLF120223";"Bibliothèque Université Clermont auvergne";"fre";;"entre Clamecy et Chevroches";"Domaine public";"Cyperaceae_Carex_digitata_CLF120223.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Cyperaceae_Carex_digitata_CLF120223.jpg"
"Carex digitata (Cyperaceae)";0;;;;"Herbiers universitaires de Clermont-Ferrand";0;"still image";"image/jpeg";"Cyperaceae_Carex_digitata_CLF120222";"Bibliothèque Université Clermont auvergne";"fre";;0;"Domaine public";"Cyperaceae_Carex_digitata_CLF120222.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Cyperaceae_Carex_digitata_CLF120222.jpg"
"Carex distans (Cyperaceae)";"Le Grand";;;;"Herbiers universitaires de Clermont-Ferrand";1890;"still image";"image/jpeg";"Cyperaceae_Carex_distans_CLF120258";"Bibliothèque Université Clermont auvergne";"fre";;"Saint Chamond";"Domaine public";"Cyperaceae_Carex_distans_CLF120258.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Cyperaceae_Carex_distans_CLF120258.jpg"
"Carex disticha (Cyperaceae)";"Felzines";;;;"Herbiers universitaires de Clermont-Ferrand";1995;"still image";"image/jpeg";"Cyperaceae_Carex_disticha_CLF120209";"Bibliothèque Université Clermont auvergne";"fre";;"Saint-Eloi, ruisseau de la Guipasse";"Domaine public";"Cyperaceae_Carex_disticha_CLF120209.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Cyperaceae_Carex_disticha_CLF120209.jpg"
"Carex disticha (Cyperaceae)";0;;;;"Herbiers universitaires de Clermont-Ferrand";0;"still image";"image/jpeg";"Cyperaceae_Carex_disticha_CLF120208";"Bibliothèque Université Clermont auvergne";"fre";;0;"Domaine public";"Cyperaceae_Carex_disticha_CLF120208.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Cyperaceae_Carex_disticha_CLF120208.jpg"
"Carex disticha (Cyperaceae)";0;;;;"Herbiers universitaires de Clermont-Ferrand";0;"still image";"image/jpeg";"Cyperaceae_Carex_disticha_CLF120207";"Bibliothèque Université Clermont auvergne";"fre";;0;"Domaine public";"Cyperaceae_Carex_disticha_CLF120207.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Cyperaceae_Carex_disticha_CLF120207.jpg"
"Carex divulsa (Cyperaceae)";"Felzines";;;;"Herbiers universitaires de Clermont-Ferrand";1991;"still image";"image/jpeg";"Cyperaceae_Carex_divulsa_CLF120218";"Bibliothèque Université Clermont auvergne";"fre";;"Tudeils, Lallé";"Domaine public";"Cyperaceae_Carex_divulsa_CLF120218.jpg";"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Cyperaceae_Carex_divulsa_CLF120218.jpg"
