"titre";"créateur";"contributeur";"sujet";"description";"editeur";"Date ";"Type ";"format";"identifiant";"Source";"langue";"Relation";"couverture";"droits";"Nom du fichier";"url"
"Allium carinatum  (Alliacees)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Alliacees_Allium_carinatum_CLF114658";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Alliacees_Allium_carinatum_CLF114658.jpg"
"Allium carinatum  (Alliacees)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Alliacees_Allium_carinatum_CLF114661";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Alliacees_Allium_carinatum_CLF114661.jpg"
"Allium chamaemoly  (Alliacees)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Alliacees_Allium_chamaemoly_CLF114660";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Alliacees_Allium_chamaemoly_CLF114660.jpg"
"Allium coloratum  (Alliacees)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Alliacees_Allium_coloratum_CLF114662";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Alliacees_Allium_coloratum_CLF114662.jpg"
"Allium commutatum  (Alliacees)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Alliacees_Allium_commutatum_CLF114663";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Alliacees_Allium_commutatum_CLF114663.jpg"
"Allium ericetorum  (Alliacees)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Alliacees_Allium_ericetorum_CLF114664";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Alliacees_Allium_ericetorum_CLF114664.jpg"
"Allium flavum  (Alliacees)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Alliacees_Allium_flavum_CLF114666";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Alliacees_Allium_flavum_CLF114666.jpg"
"Allium flescuosum  (Alliacees)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Alliacees_Allium_flescuosum_CLF114665";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Alliacees_Allium_flescuosum_CLF114665.jpg"
"Allium hirtovaginatum  (Alliacees)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Alliacees_Allium_hirtovaginatum_CLF114667";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Alliacees_Allium_hirtovaginatum_CLF114667.jpg"
"Allium lusitanicum  (Alliacees)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Alliacees_Allium_lusitanicum_CLF114668";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Alliacees_Allium_lusitanicum_CLF114668.jpg"
"Allium lusitanicum  (Alliacees)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Alliacees_Allium_lusitanicum_CLF114669";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Alliacees_Allium_lusitanicum_CLF114669.jpg"
"Allium lusitanicum  (Alliacees)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Alliacees_Allium_lusitanicum_CLF114670";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Alliacees_Allium_lusitanicum_CLF114670.jpg"
"Allium moly  (Alliacees)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Alliacees_Allium_moly_CLF114671";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Alliacees_Allium_moly_CLF114671.jpg"
"Allium moschatum  (Alliacees)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Alliacees_Allium_moschatum_CLF114672";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Alliacees_Allium_moschatum_CLF114672.jpg"
"Allium moschatum  (Alliacees)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Alliacees_Allium_moschatum_CLF114673";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Alliacees_Allium_moschatum_CLF114673.jpg"
"Allium moschatum  (Alliacees)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Alliacees_Allium_moschatum_CLF114674";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Alliacees_Allium_moschatum_CLF114674.jpg"
"Allium narcissiflorum  (Alliacees)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Alliacees_Allium_narcissiflorum_CLF114675";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Alliacees_Allium_narcissiflorum_CLF114675.jpg"
"Allium neapolitanum  (Alliacees)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Alliacees_Allium_neapolitanum_CLF114676";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Alliacees_Allium_neapolitanum_CLF114676.jpg"
"Allium neapolitanum  (Alliacees)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Alliacees_Allium_neapolitanum_CLF114677";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Alliacees_Allium_neapolitanum_CLF114677.jpg"
"Allium nigrum  (Alliacees)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Alliacees_Allium_nigrum_CLF114678";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Alliacees_Allium_nigrum_CLF114678.jpg"
"Allium oleraceum  (Alliacees)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Alliacees_Allium_oleraceum_CLF114679";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Alliacees_Allium_oleraceum_CLF114679.jpg"
"Allium sporinanthum  (Alliacees)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Alliacees_Allium_sporinanthum_CLF114680";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Alliacees_Allium_sporinanthum_CLF114680.jpg"
"Allium pallens  (Alliacees)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Alliacees_Allium_pallens_CLF114681";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Alliacees_Allium_pallens_CLF114681.jpg"
"Allium pallens  (Alliacees)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Alliacees_Allium_pallens_CLF114682";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Alliacees_Allium_pallens_CLF114682.jpg"
"Allium paniculatum  (Alliacees)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Alliacees_Allium_paniculatum_CLF114683";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Alliacees_Allium_paniculatum_CLF114683.jpg"
"Allium paniculatum  (Alliacees)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Alliacees_Allium_paniculatum_CLF114684";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Alliacees_Allium_paniculatum_CLF114684.jpg"
"Allium paniculatum  (Alliacees)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Alliacees_Allium_paniculatum_CLF114685";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Alliacees_Allium_paniculatum_CLF114685.jpg"
"Allium parciflorum  (Alliacees)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Alliacees_Allium_parciflorum_CLF114686";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Alliacees_Allium_parciflorum_CLF114686.jpg"
"Allium pendulinum  (Alliacees)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Alliacees_Allium_pendulinum_CLF114687";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Alliacees_Allium_pendulinum_CLF114687.jpg"
"Allium polyanthum  (Alliacees)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Alliacees_Allium_polyanthum_CLF114688";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Alliacees_Allium_polyanthum_CLF114688.jpg"
"Allium porrum  (Alliacees)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Alliacees_Allium_porrum_CLF114689";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Alliacees_Allium_porrum_CLF114689.jpg"
"Allium roseum  (Alliacees)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Alliacees_Allium_roseum_CLF114690";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Alliacees_Allium_roseum_CLF114690.jpg"
"Allium roseum  (Alliacees)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Alliacees_Allium_roseum_CLF114691";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Alliacees_Allium_roseum_CLF114691.jpg"
"Allium roseum  (Alliacees)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Alliacees_Allium_roseum_CLF114692";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Alliacees_Allium_roseum_CLF114692.jpg"
"Allium roseum  (Alliacees)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Alliacees_Allium_roseum_CLF114693";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Alliacees_Allium_roseum_CLF114693.jpg"
"Allium roseum  (Alliacees)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Alliacees_Allium_roseum_CLF114694";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Alliacees_Allium_roseum_CLF114694.jpg"
"Allium roseum  (Alliacees)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Alliacees_Allium_roseum_CLF114695";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Alliacees_Allium_roseum_CLF114695.jpg"
"Allium roseum  (Alliacees)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Alliacees_Allium_roseum_CLF114696";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Alliacees_Allium_roseum_CLF114696.jpg"
"Allium roseum  (Alliacees)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Alliacees_Allium_roseum_CLF114697";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Alliacees_Allium_roseum_CLF114697.jpg"
"Allium roseum  (Alliacees)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Alliacees_Allium_roseum_CLF114698";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Alliacees_Allium_roseum_CLF114698.jpg"
"Allium rotundum  (Alliacees)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Alliacees_Allium_rotundum_CLF114699";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Alliacees_Allium_rotundum_CLF114699.jpg"
"Allium rotundum  (Alliacees)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Alliacees_Allium_rotundum_CLF114700";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Alliacees_Allium_rotundum_CLF114700.jpg"
"Allium sativum  (Alliacees)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Alliacees_Allium_sativum_CLF114701";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Alliacees_Allium_sativum_CLF114701.jpg"
"Allium scaberrimum  (Alliacees)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Alliacees_Allium_scaberrimum_CLF114702";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Alliacees_Allium_scaberrimum_CLF114702.jpg"
"Allium schoenoprasum  (Alliacees)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Alliacees_Allium_schoenoprasum_CLF114703";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Alliacees_Allium_schoenoprasum_CLF114703.jpg"
"Allium sphaerocephalon  (Alliacees)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Alliacees_Allium_sphaerocephalon_CLF114704";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Alliacees_Allium_sphaerocephalon_CLF114704.jpg"
"Allium sphaerocephalon  (Alliacees)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Alliacees_Allium_sphaerocephalon_CLF114705";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Alliacees_Allium_sphaerocephalon_CLF114705.jpg"
"Allium sphaerocephalon  (Alliacees)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Alliacees_Allium_sphaerocephalon_CLF114706";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Alliacees_Allium_sphaerocephalon_CLF114706.jpg"
"Allium lineare  (Alliacees)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Alliacees_Allium_lineare_CLF114707";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Alliacees_Allium_lineare_CLF114707.jpg"
"Allium subhirsutum  (Alliacees)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Alliacees_Allium_subhirsutum_CLF114708";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Alliacees_Allium_subhirsutum_CLF114708.jpg"
"Allium subhirsutum  (Alliacees)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Alliacees_Allium_subhirsutum_CLF114709";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Alliacees_Allium_subhirsutum_CLF114709.jpg"
"Allium subhirsutum  (Alliacees)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Alliacees_Allium_subhirsutum_CLF114710";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Alliacees_Allium_subhirsutum_CLF114710.jpg"
"Allium subhirsutum  (Alliacees)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Alliacees_Allium_subhirsutum_CLF114711";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Alliacees_Allium_subhirsutum_CLF114711.jpg"
"Allium subvillosum  (Alliacees)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Alliacees_Allium_subvillosum_CLF114712";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Alliacees_Allium_subvillosum_CLF114712.jpg"
"Allium subvillosum  (Alliacees)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Alliacees_Allium_subvillosum_CLF114713";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Alliacees_Allium_subvillosum_CLF114713.jpg"
"Allium triquetrum  (Alliacees)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Alliacees_Allium_triquetrum_CLF114714";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Alliacees_Allium_triquetrum_CLF114714.jpg"
"Allium victoriale  (Alliacees)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Alliacees_Allium_victoriale_CLF114715";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Alliacees_Allium_victoriale_CLF114715.jpg"
"Allium vineale  (Alliacees)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Alliacees_Allium_vineale_CLF114716";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Alliacees_Allium_vineale_CLF114716.jpg"
"Allium borbonicum  (Alliacees)";"Chaffin, Christiane";;;;"Herbiers universitaires de Clermont-Ferrand";;"still image";"image/jpeg";"Alliacees_Allium_borbonicum_CLF114717";"Bibliothèque Université Clermont Auvergne";"fre";;;"Domaine public";;"https://bibliotheque-virtuelle.bu.uca.fr/files/fichiers_bcu/Alliacees_Allium_borbonicum_CLF114717.jpg"
